,Model,Dataset,AUROC,Accuracy,Train time,Inference time,Trainable params,Shuffling
45,MILC,BSNIP ICA,0.733235294117647,0.6694915254237288,71.8574788570404,0.000678702936334125,1116643,None
46,MILC,BSNIP ICA,0.713529411764706,0.6864406779661016,65.74436068534851,0.0006725565861847441,1116643,None
47,MILC,BSNIP ICA,0.7129411764705882,0.6779661016949152,59.7763397693634,0.000645629430221299,1116643,None
48,MILC,BSNIP ICA,0.7429411764705882,0.7288135593220338,59.46082901954651,0.0006454698110030869,1116643,None
49,MILC,BSNIP ICA,0.6738235294117646,0.6016949152542372,78.46840953826904,0.0006790322772527145,1116643,None
0,MILC,COBRE ICA,0.7094017094017094,0.6451612903225806,47.72092127799988,0.0006325244903564453,1116643,None
1,MILC,COBRE ICA,0.7222222222222223,0.7419354838709677,54.813063859939575,0.000639046392133159,1116643,None
2,MILC,COBRE ICA,0.7991452991452992,0.7096774193548387,48.27024865150452,0.0006254334603586505,1116643,None
3,MILC,COBRE ICA,0.6153846153846154,0.5483870967741935,44.31997585296631,0.0006690717512561429,1116643,None
4,MILC,COBRE ICA,0.782051282051282,0.8064516129032258,34.892629861831665,0.0006380850268948463,1116643,None
5,MILC,COBRE ICA,0.7564102564102564,0.7419354838709677,49.02151823043823,0.0006656339091639365,1116643,None
6,MILC,COBRE ICA,0.7222222222222222,0.6129032258064516,140.92897367477417,0.0006866531987344065,1116643,None
7,MILC,COBRE ICA,0.7905982905982906,0.7741935483870968,43.90045952796936,0.0006603810095017956,1116643,None
8,MILC,COBRE ICA,0.7991452991452991,0.7419354838709677,29.759149074554443,0.0005609989166259766,1116643,None
9,MILC,COBRE ICA,0.782051282051282,0.7741935483870968,74.87114977836609,0.0006496444825203188,1116643,None
10,MILC,COBRE ICA,0.7991452991452992,0.7096774193548387,38.59236025810242,0.0006425380706787109,1116643,None
11,MILC,COBRE ICA,0.8717948717948718,0.7419354838709677,50.35191369056702,0.0006462989314909905,1116643,None
12,MILC,COBRE ICA,0.8632478632478632,0.8387096774193549,35.16224980354309,0.000602583731374433,1116643,None
13,MILC,COBRE ICA,0.8076923076923077,0.6451612903225806,104.721209526062,0.0006553050010435043,1116643,None
14,MILC,COBRE ICA,0.7606837606837606,0.6774193548387096,139.77888178825378,0.0006315477432743196,1116643,None
15,MILC,COBRE ICA,0.717948717948718,0.6451612903225806,142.15211391448975,0.0006577968597412109,1116643,None
16,MILC,COBRE ICA,0.7948717948717948,0.7419354838709677,33.77686786651611,0.0006377235535652407,1116643,None
17,MILC,COBRE ICA,0.7606837606837606,0.7419354838709677,49.24409341812134,0.0006402461759505734,1116643,None
18,MILC,COBRE ICA,0.8034188034188035,0.7096774193548387,51.09207105636597,0.0006415382508308657,1116643,None
19,MILC,COBRE ICA,0.7735042735042735,0.7096774193548387,40.67364454269409,0.0005208599951959425,1116643,None
20,MILC,COBRE ICA,0.7184873949579832,0.6129032258064516,53.69675970077515,0.0006347702395531439,1116643,None
21,MILC,COBRE ICA,0.5966386554621849,0.5806451612903226,34.68695139884949,0.0006444146556238975,1116643,None
22,MILC,COBRE ICA,0.6974789915966387,0.6774193548387096,31.34459376335144,0.0006420843062862273,1116643,None
23,MILC,COBRE ICA,0.7142857142857142,0.6774193548387096,39.809507846832275,0.0006763089087701613,1116643,None
24,MILC,COBRE ICA,0.6974789915966386,0.7096774193548387,58.01915884017944,0.0006480601526075794,1116643,None
25,MILC,COBRE ICA,0.7100840336134454,0.6451612903225806,136.25224709510803,0.0006773241104618196,1116643,None
26,MILC,COBRE ICA,0.680672268907563,0.6774193548387096,51.20993995666504,0.000574211920461347,1116643,None
27,MILC,COBRE ICA,0.6848739495798319,0.6129032258064516,126.5558216571808,0.000675493671048072,1116643,None
28,MILC,COBRE ICA,0.7100840336134454,0.6129032258064516,46.06072783470154,0.0006324245083716608,1116643,None
29,MILC,COBRE ICA,0.680672268907563,0.6774193548387096,55.94343328475952,0.0008529770758844191,1116643,None
30,MILC,COBRE ICA,0.746031746031746,0.65625,51.82158589363098,0.0006325393915176392,1116643,None
31,MILC,COBRE ICA,0.8214285714285714,0.65625,42.534284353256226,0.0006436407566070557,1116643,None
32,MILC,COBRE ICA,0.8333333333333334,0.6875,47.97906160354614,0.0006447061896324158,1116643,None
33,MILC,COBRE ICA,0.8095238095238095,0.6875,44.176512479782104,0.0006189718842506409,1116643,None
34,MILC,COBRE ICA,0.8611111111111112,0.75,139.43402552604675,0.0006439909338951111,1116643,None
35,MILC,COBRE ICA,0.8174603174603176,0.71875,78.42242312431335,0.0004938766360282898,1116643,None
36,MILC,COBRE ICA,0.8571428571428572,0.71875,46.11531734466553,0.0006446763873100281,1116643,None
37,MILC,COBRE ICA,0.8095238095238096,0.71875,50.47203183174133,0.0006452426314353943,1116643,None
38,MILC,COBRE ICA,0.8174603174603174,0.75,42.603816986083984,0.0006539225578308105,1116643,None
39,MILC,COBRE ICA,0.8492063492063492,0.71875,61.57963418960571,0.0004966408014297485,1116643,None
40,MILC,COBRE ICA,0.626984126984127,0.59375,37.84999871253967,0.0006275475025177002,1116643,None
41,MILC,COBRE ICA,0.6031746031746031,0.59375,66.95330095291138,0.0006523802876472473,1116643,None
42,MILC,COBRE ICA,0.6111111111111112,0.625,139.61395049095154,0.0006592348217964172,1116643,None
43,MILC,COBRE ICA,0.5753968253968254,0.65625,139.8902988433838,0.0006863847374916077,1116643,None
44,MILC,COBRE ICA,0.5912698412698413,0.5625,36.84530019760132,0.0006698817014694214,1116643,None
45,MILC,COBRE ICA,0.5992063492063492,0.59375,40.63399791717529,0.0007041990756988525,1116643,None
46,MILC,COBRE ICA,0.6071428571428571,0.53125,55.79129981994629,0.0006410479545593262,1116643,None
47,MILC,COBRE ICA,0.5912698412698412,0.53125,60.400065898895264,0.0006443634629249573,1116643,None
48,MILC,COBRE ICA,0.615079365079365,0.625,69.8208589553833,0.0006277561187744141,1116643,None
49,MILC,COBRE ICA,0.6349206349206349,0.59375,78.25384497642517,0.0007923543453216553,1116643,None
0,MILC,ABIDE ICA,0.6706167519525991,0.6184971098265896,98.448548078537,0.0007502688148807239,1116643,None
1,MILC,ABIDE ICA,0.6781578238621061,0.6184971098265896,113.29623484611513,0.0007477633525870439,1116643,None
2,MILC,ABIDE ICA,0.677753837866954,0.5838150289017341,95.30190300941469,0.0007229113165353764,1116643,None
3,MILC,ABIDE ICA,0.6500134661998384,0.5838150289017341,131.43226027488708,0.0007276342094289085,1116643,None
4,MILC,ABIDE ICA,0.6761378938863453,0.5780346820809249,99.04259657859802,0.0007121562957763672,1116643,None
5,MILC,ABIDE ICA,0.7075141395098303,0.6069364161849711,101.69484210014345,0.0007956992684072153,1116643,None
6,MILC,ABIDE ICA,0.6378938863452733,0.5722543352601156,99.04543137550354,0.000695881816004053,1116643,None
7,MILC,ABIDE ICA,0.6684621599784542,0.5838150289017341,94.88946223258972,0.0007180492312921954,1116643,None
8,MILC,ABIDE ICA,0.6931053056827363,0.5895953757225434,104.35660552978516,0.0007744579645939645,1116643,None
9,MILC,ABIDE ICA,0.6547266361432803,0.6127167630057804,103.89012169837952,0.0007889863383563268,1116643,None
10,MILC,ABIDE ICA,0.7645569620253164,0.6551724137931034,105.64429354667664,0.0007928157674855199,1116643,None
11,MILC,ABIDE ICA,0.7349766822118586,0.6551724137931034,105.65760469436646,0.0007720418360041475,1116643,None
12,MILC,ABIDE ICA,0.7544303797468354,0.6494252873563219,104.15833115577698,0.0007791889124903185,1116643,None
13,MILC,ABIDE ICA,0.7726848767488341,0.7068965517241379,103.11940264701845,0.0008209436789326284,1116643,None
14,MILC,ABIDE ICA,0.7585609593604264,0.6436781609195402,98.90282273292542,0.0007796451963227371,1116643,None
15,MILC,ABIDE ICA,0.7526982011992006,0.6839080459770115,118.3734028339386,0.0008160355447352618,1116643,None
16,MILC,ABIDE ICA,0.7437708194536975,0.6436781609195402,101.6086916923523,0.0007881268687631892,1116643,None
17,MILC,ABIDE ICA,0.7475016655562958,0.6494252873563219,103.954274892807,0.0008050299238884587,1116643,None
18,MILC,ABIDE ICA,0.7329780146568954,0.6379310344827587,105.97421169281006,0.0007751125028763695,1116643,None
19,MILC,ABIDE ICA,0.7508327781479015,0.6954022988505747,122.06315875053406,0.0007986816866644498,1116643,None
20,MILC,ABIDE ICA,0.6617021276595745,0.632183908045977,106.67988228797913,0.0007603346616372295,1116643,None
21,MILC,ABIDE ICA,0.6809840425531914,0.6436781609195402,114.39250612258913,0.0008238471787551354,1116643,None
22,MILC,ABIDE ICA,0.6882978723404255,0.632183908045977,115.71978759765624,0.0007691904046069616,1116643,None
23,MILC,ABIDE ICA,0.6643617021276597,0.6379310344827587,105.20352983474731,0.0008259614308675131,1116643,None
24,MILC,ABIDE ICA,0.685372340425532,0.6264367816091954,122.63882565498352,0.0007626928132155846,1116643,None
25,MILC,ABIDE ICA,0.6428191489361702,0.5862068965517241,105.44322657585144,0.0008195296101186467,1116643,None
26,MILC,ABIDE ICA,0.699468085106383,0.6494252873563219,117.33926463127136,0.0010451037308265422,1116643,None
27,MILC,ABIDE ICA,0.6436170212765957,0.5919540229885057,116.73399353027344,0.0008487482180540589,1116643,None
28,MILC,ABIDE ICA,0.6703457446808511,0.6436781609195402,101.4222023487091,0.0007825829516882183,1116643,None
29,MILC,ABIDE ICA,0.6562499999999999,0.6206896551724138,109.39434146881104,0.000963407001276126,1116643,None
30,MILC,ABIDE ICA,0.6384308510638299,0.6149425287356322,100.80392384529114,0.0008023278466586409,1116643,None
31,MILC,ABIDE ICA,0.6300531914893618,0.6206896551724138,111.77854347229004,0.0008140240592518072,1116643,None
32,MILC,ABIDE ICA,0.6238031914893617,0.5804597701149425,101.65072512626648,0.000840791340531974,1116643,None
33,MILC,ABIDE ICA,0.6498670212765957,0.6264367816091954,117.76289677619934,0.0010308452036188935,1116643,None
34,MILC,ABIDE ICA,0.6533244680851064,0.6149425287356322,114.55607843399048,0.0008017345406543249,1116643,None
35,MILC,ABIDE ICA,0.6148936170212765,0.5977011494252874,102.48362350463869,0.0008128442983517701,1116643,None
36,MILC,ABIDE ICA,0.6170212765957447,0.5574712643678161,118.07781434059144,0.0007965167363484701,1116643,None
37,MILC,ABIDE ICA,0.6097074468085107,0.5977011494252874,101.5498263835907,0.0007783352643593974,1116643,None
38,MILC,ABIDE ICA,0.6464095744680851,0.6379310344827587,116.57067728042604,0.0008012700354915926,1116643,None
39,MILC,ABIDE ICA,0.6295212765957447,0.5862068965517241,103.77887868881226,0.0007673638990555687,1116643,None
40,MILC,ABIDE ICA,0.6503989361702127,0.6149425287356322,120.14456725120544,0.0007618035393199701,1116643,None
41,MILC,ABIDE ICA,0.6441489361702128,0.5919540229885057,131.43275618553162,0.0008017729068624562,1116643,None
42,MILC,ABIDE ICA,0.6325797872340425,0.5632183908045977,104.40699243545532,0.0007853261355696054,1116643,None
43,MILC,ABIDE ICA,0.5871010638297872,0.5517241379310345,118.55607414245604,0.0007761292073918486,1116643,None
44,MILC,ABIDE ICA,0.603058510638298,0.5632183908045977,107.81384062767027,0.0007699084007877043,1116643,None
45,MILC,ABIDE ICA,0.6660904255319149,0.6206896551724138,103.8443522453308,0.0008013481381295741,1116643,None
46,MILC,ABIDE ICA,0.6365691489361702,0.5804597701149425,113.1672580242157,0.0008040145895946985,1116643,None
47,MILC,ABIDE ICA,0.669281914893617,0.6091954022988506,109.34334540367126,0.0007575257071133318,1116643,None
48,MILC,ABIDE ICA,0.6570478723404254,0.6091954022988506,113.68255066871644,0.000780348120064571,1116643,None
49,MILC,ABIDE ICA,0.6527925531914894,0.6149425287356322,104.3181324005127,0.000814143268541358,1116643,None
0,MILC,ABIDE Schaefer 200 ROI,0.6721467391304348,0.6337209302325582,111.23759698867798,0.000910566296688346,1154275,None
1,MILC,ABIDE Schaefer 200 ROI,0.6661684782608696,0.6162790697674418,110.5881609916687,0.0009313544561696608,1154275,None
2,MILC,ABIDE Schaefer 200 ROI,0.6451086956521739,0.6046511627906976,106.88742065429688,0.0009324855582658636,1154275,None
3,MILC,ABIDE Schaefer 200 ROI,0.6289402173913043,0.6162790697674418,100.79192233085632,0.0010835611542990042,1154275,None
4,MILC,ABIDE Schaefer 200 ROI,0.656929347826087,0.622093023255814,139.99780321121216,0.001069901987563732,1154275,None
5,MILC,ABIDE Schaefer 200 ROI,0.6751358695652174,0.6046511627906976,207.68185424804688,0.0010213422220806743,1154275,None
6,MILC,ABIDE Schaefer 200 ROI,0.614266304347826,0.5465116279069767,105.53800630569458,0.00097717518030211,1154275,None
7,MILC,ABIDE Schaefer 200 ROI,0.6322010869565219,0.6046511627906976,109.25219702720642,0.0009485996046731638,1154275,None
8,MILC,ABIDE Schaefer 200 ROI,0.6563858695652175,0.5872093023255814,141.82926535606384,0.0010735960893852763,1154275,None
9,MILC,ABIDE Schaefer 200 ROI,0.6520380434782609,0.5988372093023255,111.00939702987672,0.0010202970615653104,1154275,None
10,MILC,ABIDE Schaefer 200 ROI,0.7523097826086957,0.6802325581395349,119.75330328941344,0.0009468391884204952,1154275,None
11,MILC,ABIDE Schaefer 200 ROI,0.7616847826086957,0.6627906976744186,105.68321323394775,0.0010795815046443496,1154275,None
12,MILC,ABIDE Schaefer 200 ROI,0.7152173913043478,0.6104651162790697,113.86871790885924,0.0009109433307204136,1154275,None
13,MILC,ABIDE Schaefer 200 ROI,0.7172554347826086,0.686046511627907,98.72990107536316,0.000993725865386253,1154275,None
14,MILC,ABIDE Schaefer 200 ROI,0.7315217391304348,0.6511627906976745,106.0968177318573,0.0010522839634917504,1154275,None
15,MILC,ABIDE Schaefer 200 ROI,0.7009510869565218,0.5988372093023255,107.94211387634276,0.00142388149749401,1154275,None
16,MILC,ABIDE Schaefer 200 ROI,0.6824728260869566,0.6337209302325582,115.53965854644775,0.0013302938882694688,1154275,None
17,MILC,ABIDE Schaefer 200 ROI,0.7134510869565218,0.686046511627907,106.11604166030884,0.0009914082150126612,1154275,None
18,MILC,ABIDE Schaefer 200 ROI,0.6820652173913043,0.5523255813953488,103.02796053886414,0.00127880101980165,1154275,None
19,MILC,ABIDE Schaefer 200 ROI,0.6773097826086957,0.622093023255814,122.57773756980896,0.0010055483773697255,1154275,None
20,MILC,ABIDE Schaefer 200 ROI,0.5884408602150539,0.5433526011560693,104.547767162323,0.0009335134759803728,1154275,None
21,MILC,ABIDE Schaefer 200 ROI,0.5857526881720431,0.5375722543352601,107.69769597053528,0.0009805549775933945,1154275,None
22,MILC,ABIDE Schaefer 200 ROI,0.631720430107527,0.5664739884393064,109.86615490913393,0.0010242420813940851,1154275,None
23,MILC,ABIDE Schaefer 200 ROI,0.6045698924731183,0.5375722543352601,134.039715051651,0.00095218592296446,1154275,None
24,MILC,ABIDE Schaefer 200 ROI,0.7080645161290322,0.6184971098265896,138.1404893398285,0.0010702734048655958,1154275,None
25,MILC,ABIDE Schaefer 200 ROI,0.6763440860215054,0.5549132947976878,110.28110933303832,0.0009485586530211344,1154275,None
26,MILC,ABIDE Schaefer 200 ROI,0.6770161290322582,0.5606936416184971,109.4856948852539,0.0009684879655782888,1154275,None
27,MILC,ABIDE Schaefer 200 ROI,0.7009408602150538,0.6416184971098265,143.48840475082395,0.0009559303349842226,1154275,None
28,MILC,ABIDE Schaefer 200 ROI,0.6854838709677421,0.630057803468208,121.1118426322937,0.0010217104344009665,1154275,None
29,MILC,ABIDE Schaefer 200 ROI,0.6184139784946237,0.6069364161849711,121.64288759231567,0.0009947250344160665,1154275,None
30,MILC,ABIDE Schaefer 200 ROI,0.7020161290322581,0.6358381502890174,135.88142371177673,0.0013863144582406631,1154275,None
31,MILC,ABIDE Schaefer 200 ROI,0.6666666666666667,0.6184971098265896,101.7728180885315,0.0009785167054633874,1154275,None
32,MILC,ABIDE Schaefer 200 ROI,0.6947580645161291,0.5895953757225434,107.67507791519164,0.0010192132409597408,1154275,None
33,MILC,ABIDE Schaefer 200 ROI,0.6436827956989248,0.5317919075144508,112.9685537815094,0.0009452965907278776,1154275,None
34,MILC,ABIDE Schaefer 200 ROI,0.6010752688172043,0.5317919075144508,106.47781610488892,0.0009574959043822536,1154275,None
35,MILC,ABIDE Schaefer 200 ROI,0.5807795698924731,0.5433526011560693,149.51307106018066,0.0010292281994240822,1154275,None
36,MILC,ABIDE Schaefer 200 ROI,0.6674731182795698,0.6184971098265896,128.93717122077942,0.0009680111284200856,1154275,None
37,MILC,ABIDE Schaefer 200 ROI,0.6475806451612903,0.5722543352601156,119.10142230987547,0.001243220588375378,1154275,None
38,MILC,ABIDE Schaefer 200 ROI,0.6375,0.5838150289017341,112.98837900161745,0.0010021242792206692,1154275,None
39,MILC,ABIDE Schaefer 200 ROI,0.697983870967742,0.6473988439306358,113.19333791732788,0.0009880658519061314,1154275,None
40,MILC,ABIDE Schaefer 200 ROI,0.6720430107526882,0.630057803468208,132.43136954307556,0.001098333755669566,1154275,None
41,MILC,ABIDE Schaefer 200 ROI,0.6766129032258064,0.6358381502890174,106.64748167991638,0.0009902984420688166,1154275,None
42,MILC,ABIDE Schaefer 200 ROI,0.6494623655913978,0.6127167630057804,111.53332781791688,0.0011682978944282311,1154275,None
43,MILC,ABIDE Schaefer 200 ROI,0.6365591397849462,0.5375722543352601,122.13701581954956,0.001024776800519469,1154275,None
44,MILC,ABIDE Schaefer 200 ROI,0.6673387096774194,0.6242774566473989,118.53671836853027,0.0010069836081796988,1154275,None
45,MILC,ABIDE Schaefer 200 ROI,0.7086021505376344,0.6878612716763006,141.2963171005249,0.0011069871097630847,1154275,None
46,MILC,ABIDE Schaefer 200 ROI,0.580510752688172,0.5895953757225434,119.32625150680542,0.001031590334941886,1154275,None
47,MILC,ABIDE Schaefer 200 ROI,0.6724462365591398,0.5722543352601156,119.02613973617554,0.0010254672496994106,1154275,None
48,MILC,ABIDE Schaefer 200 ROI,0.672715053763441,0.5433526011560693,110.23686623573305,0.0010171598092669008,1154275,None
49,MILC,ABIDE Schaefer 200 ROI,0.7034946236559141,0.6589595375722543,139.83374333381653,0.001014014889050081,1154275,None
0,MILC,OASIS ICA,0.7280542986425339,0.823170731707317,68.30490207672119,0.000670549346179497,1116643,None
1,MILC,OASIS ICA,0.7072398190045248,0.7987804878048781,63.63861322402954,0.0006413139948030798,1116643,None
2,MILC,OASIS ICA,0.785972850678733,0.7987804878048781,71.02992558479309,0.0006429276815274866,1116643,None
3,MILC,OASIS ICA,0.7479638009049774,0.7987804878048781,70.2879900932312,0.0005350999715851574,1116643,None
4,MILC,OASIS ICA,0.7486425339366516,0.7621951219512195,69.63948607444763,0.0006288173722057808,1116643,None
5,MILC,OASIS ICA,0.7653846153846153,0.7073170731707317,68.07188868522644,0.0006622308638037705,1116643,None
6,MILC,OASIS ICA,0.7760180995475113,0.7987804878048781,70.55027937889099,0.0005684291444173673,1116643,None
7,MILC,OASIS ICA,0.7613122171945701,0.7560975609756098,71.53331160545349,0.000653601274257753,1116643,None
8,MILC,OASIS ICA,0.7710407239819004,0.8170731707317073,70.40314102172852,0.0006351587249011528,1116643,None
9,MILC,OASIS ICA,0.7585972850678733,0.7804878048780488,101.68694043159483,0.0005033306959198742,1116643,None
10,MILC,OASIS ICA,0.7282805429864253,0.7987804878048781,62.564709186553955,0.0006745806554468666,1116643,None
11,MILC,OASIS ICA,0.7610859728506788,0.7804878048780488,73.51266407966614,0.0006821402689305748,1116643,None
12,MILC,OASIS ICA,0.7540723981900452,0.7682926829268293,75.3564100265503,0.0005118861431028785,1116643,None
13,MILC,OASIS ICA,0.7373303167420814,0.8109756097560976,63.67453956604004,0.0006591096156980934,1116643,None
14,MILC,OASIS ICA,0.7276018099547511,0.8048780487804879,70.00936603546143,0.000679043734945902,1116643,None
15,MILC,OASIS ICA,0.7203619909502262,0.7926829268292683,59.237027168273926,0.0005386369984324385,1116643,None
16,MILC,OASIS ICA,0.7409502262443439,0.7987804878048781,69.44460797309875,0.0006867603557865794,1116643,None
17,MILC,OASIS ICA,0.730316742081448,0.7378048780487805,71.94064521789551,0.0006481278233411835,1116643,None
18,MILC,OASIS ICA,0.7425339366515837,0.7073170731707317,67.78610849380493,0.0006478690519565489,1116643,None
19,MILC,OASIS ICA,0.7472850678733032,0.7926829268292683,65.64703607559204,0.000690640472784275,1116643,None
20,MILC,OASIS ICA,0.732087912087912,0.806060606060606,69.51822257041931,0.0005117647575609612,1116643,None
21,MILC,OASIS ICA,0.7384615384615385,0.7333333333333333,74.4752938747406,0.0006713318102287524,1116643,None
22,MILC,OASIS ICA,0.7327472527472527,0.7878787878787878,65.83280062675476,0.000661247426813299,1116643,None
23,MILC,OASIS ICA,0.7204395604395604,0.703030303030303,67.29542803764343,0.0006498828078761246,1116643,None
24,MILC,OASIS ICA,0.7613186813186813,0.7090909090909091,71.11917018890381,0.0006912578235973012,1116643,None
25,MILC,OASIS ICA,0.7828571428571428,0.8,87.18705749511719,0.0006788441629120798,1116643,None
26,MILC,OASIS ICA,0.7419780219780219,0.7757575757575758,79.5711522102356,0.0007013537667014382,1116643,None
27,MILC,OASIS ICA,0.74,0.7818181818181819,76.92422008514404,0.0006867741093491063,1116643,None
28,MILC,OASIS ICA,0.7175824175824176,0.793939393939394,68.4127140045166,0.0006523219021883878,1116643,None
29,MILC,OASIS ICA,0.745934065934066,0.8,71.40146374702454,0.000673656752615264,1116643,None
30,MILC,OASIS ICA,0.6487912087912088,0.7878787878787878,66.52178502082825,0.0005295840176669034,1116643,None
31,MILC,OASIS ICA,0.718021978021978,0.7757575757575758,82.74577188491821,0.0005109035607540246,1116643,None
32,MILC,OASIS ICA,0.7008791208791209,0.8,79.26647305488586,0.0005059141101259174,1116643,None
33,MILC,OASIS ICA,0.6712087912087912,0.793939393939394,61.543731927871704,0.0005436073650013317,1116643,None
34,MILC,OASIS ICA,0.6778021978021979,0.7575757575757576,70.62521266937256,0.0006670055967388731,1116643,None
35,MILC,OASIS ICA,0.7175824175824176,0.7757575757575758,68.7400574684143,0.0005112604661421343,1116643,None
36,MILC,OASIS ICA,0.725054945054945,0.8242424242424242,75.45179319381714,0.0005531585577762488,1116643,None
37,MILC,OASIS ICA,0.6681318681318682,0.7818181818181819,76.80010056495667,0.0006980823748039477,1116643,None
38,MILC,OASIS ICA,0.6648351648351649,0.7878787878787878,68.78852701187134,0.0006739688642097242,1116643,None
39,MILC,OASIS ICA,0.6784615384615384,0.7818181818181819,74.28104019165039,0.0004889589367490827,1116643,None
40,MILC,OASIS ICA,0.7739110911540188,0.7878787878787878,71.68715047836304,0.0006816560571843927,1116643,None
41,MILC,OASIS ICA,0.7766052986079929,0.7636363636363637,64.55441069602966,0.0004985448085900509,1116643,None
42,MILC,OASIS ICA,0.7995060619667714,0.8,66.63740658760071,0.0006572376598011363,1116643,None
43,MILC,OASIS ICA,0.7624607094746296,0.7454545454545455,56.525882720947266,0.000528576879790335,1116643,None
44,MILC,OASIS ICA,0.7898518185900315,0.7818181818181819,67.82923316955566,0.0006445985851865826,1116643,None
45,MILC,OASIS ICA,0.7000449034575662,0.7636363636363637,68.32688999176025,0.0006195025010542436,1116643,None
46,MILC,OASIS ICA,0.7723394701392007,0.793939393939394,101.97511911392212,0.0005225643967137193,1116643,None
47,MILC,OASIS ICA,0.7283340817242927,0.793939393939394,63.67824697494507,0.0005421710736823804,1116643,None
48,MILC,OASIS ICA,0.7721149528513696,0.806060606060606,74.08759379386902,0.0006648742791378136,1116643,None
49,MILC,OASIS ICA,0.765828468792097,0.8121212121212121,82.6433756351471,0.0006746826749859435,1116643,None
0,MILC,ADNI ICA,0.7146690518783542,0.8585858585858586,85.25101661682129,0.0005700780887796421,1116643,None
1,MILC,ADNI ICA,0.6565295169946332,0.8686868686868687,84.38158321380615,0.0007352419573851306,1116643,None
2,MILC,ADNI ICA,0.6779964221824687,0.8686868686868687,79.04492139816284,0.0006019250311032691,1116643,None
3,MILC,ADNI ICA,0.6744186046511628,0.8686868686868687,89.1625669002533,0.0007659738714044744,1116643,None
4,MILC,ADNI ICA,0.6788908765652952,0.8686868686868687,76.16763472557068,0.0005822446611192492,1116643,None
5,MILC,ADNI ICA,0.6744186046511629,0.8686868686868687,92.81806659698486,0.0005954227062186809,1116643,None
6,MILC,ADNI ICA,0.6869409660107334,0.8686868686868687,95.75680780410768,0.0005887036371712733,1116643,None
7,MILC,ADNI ICA,0.7128801431127012,0.797979797979798,92.61326026916504,0.0005720793598830098,1116643,None
8,MILC,ADNI ICA,0.6627906976744186,0.8686868686868687,81.46097135543823,0.0005674482596040976,1116643,None
9,MILC,ADNI ICA,0.7084078711985689,0.8686868686868687,88.32670283317566,0.0006453196207682291,1116643,None
10,MILC,ADNI ICA,0.7848837209302326,0.86,198.62992215156555,0.0005950450897216797,1116643,None
11,MILC,ADNI ICA,0.7117940199335548,0.86,80.45501780509949,0.00057509183883667,1116643,None
12,MILC,ADNI ICA,0.8073089700996678,0.84,97.31073546409608,0.0006253767013549805,1116643,None
13,MILC,ADNI ICA,0.7906976744186046,0.86,100.11825585365295,0.0007693123817443848,1116643,None
14,MILC,ADNI ICA,0.8056478405315615,0.86,102.39134430885316,0.0005813312530517579,1116643,None
15,MILC,ADNI ICA,0.8272425249169435,0.86,88.84228897094727,0.0006071043014526367,1116643,None
16,MILC,ADNI ICA,0.7616279069767442,0.86,73.79427886009216,0.0006161189079284668,1116643,None
17,MILC,ADNI ICA,0.760797342192691,0.86,99.3843412399292,0.0005901503562927246,1116643,None
18,MILC,ADNI ICA,0.7965116279069767,0.86,97.36858820915222,0.0007651782035827636,1116643,None
19,MILC,ADNI ICA,0.7624584717607974,0.83,95.80204653739928,0.0006184148788452149,1116643,None
20,MILC,ADNI ICA,0.717948717948718,0.87,93.9680564403534,0.0007522058486938477,1116643,None
21,MILC,ADNI ICA,0.7374005305039788,0.83,102.53394961357117,0.0006127715110778809,1116643,None
22,MILC,ADNI ICA,0.7347480106100797,0.82,95.15959119796752,0.0006068778038024902,1116643,None
23,MILC,ADNI ICA,0.7656940760389037,0.87,94.27634525299072,0.0006010770797729492,1116643,None
24,MILC,ADNI ICA,0.7329796640141468,0.87,84.45071792602539,0.0007713031768798828,1116643,None
25,MILC,ADNI ICA,0.7099911582670203,0.87,85.34627652168274,0.0006899070739746093,1116643,None
26,MILC,ADNI ICA,0.731211317418214,0.87,75.3490240573883,0.0005955982208251953,1116643,None
27,MILC,ADNI ICA,0.7400530503978779,0.87,87.79275298118591,0.0005831122398376465,1116643,None
28,MILC,ADNI ICA,0.7206012378426172,0.87,79.76986646652222,0.0006069445610046387,1116643,None
29,MILC,ADNI ICA,0.7506631299734747,0.87,80.32908868789673,0.0006601762771606445,1116643,None
30,MILC,ADNI ICA,0.7038019451812555,0.87,75.60773611068726,0.0006281971931457519,1116643,None
31,MILC,ADNI ICA,0.7497789566755084,0.85,100.77921104431152,0.0006043744087219238,1116643,None
32,MILC,ADNI ICA,0.7506631299734748,0.85,86.85466241836548,0.0008166146278381348,1116643,None
33,MILC,ADNI ICA,0.7108753315649867,0.87,92.38900709152222,0.0005971360206604004,1116643,None
34,MILC,ADNI ICA,0.7418213969938108,0.87,89.32604026794434,0.0006027007102966308,1116643,None
35,MILC,ADNI ICA,0.7126436781609196,0.87,87.42769885063171,0.0006157398223876953,1116643,None
36,MILC,ADNI ICA,0.7630415561450044,0.87,88.36980032920837,0.0005881023406982421,1116643,None
37,MILC,ADNI ICA,0.7541998231653404,0.87,83.2743239402771,0.0005937147140502929,1116643,None
38,MILC,ADNI ICA,0.7488947833775419,0.87,89.85749387741089,0.0006174254417419434,1116643,None
39,MILC,ADNI ICA,0.7612732095490716,0.87,95.25108766555786,0.0008238410949707031,1116643,None
40,MILC,ADNI ICA,0.6755083996463307,0.87,78.51890134811401,0.0005697679519653321,1116643,None
